CustomerKey,LastPurchaseDate,Days,Months
21182,12/5/2013 0:00,54,1
18311,12/15/2013 0:00,44,1
24325,12/8/2013 0:00,51,1
16250,12/28/2013 0:00,31,1
18766,12/17/2013 0:00,42,1
18368,12/19/2013 0:00,40,1
16648,12/10/2013 0:00,49,1
26569,12/12/2013 0:00,47,1
22805,12/6/2013 0:00,53,1
18540,12/25/2013 0:00,34,1
13857,12/10/2013 0:00,49,1
29211,12/5/2013 0:00,54,1
15835,12/6/2013 0:00,53,1
16084,12/15/2013 0:00,44,1
28135,12/2/2013 0:00,57,1
12257,12/5/2013 0:00,54,1
15669,12/15/2013 0:00,44,1
26984,12/7/2013 0:00,52,1
20578,12/20/2013 0:00,39,1
28255,12/14/2013 0:00,45,1
20137,12/6/2013 0:00,53,1
27963,12/12/2013 0:00,47,1
20658,12/5/2013 0:00,54,1
15746,12/3/2013 0:00,56,1
14564,12/19/2013 0:00,40,1
29440,12/3/2013 0:00,56,1
13256,12/25/2013 0:00,34,1
16605,12/23/2013 0:00,36,1
13734,12/4/2013 0:00,55,1
24571,12/28/2013 0:00,31,1
21869,12/1/2013 0:00,58,1
27488,12/15/2013 0:00,44,1
24342,12/11/2013 0:00,48,1
12214,12/17/2013 0:00,42,1
14853,12/2/2013 0:00,57,1
16542,12/26/2013 0:00,33,1
14730,12/27/2013 0:00,32,1
25845,12/24/2013 0:00,35,1
11736,12/4/2013 0:00,55,1
28593,12/13/2013 0:00,46,1
27319,12/25/2013 0:00,34,1
19353,12/14/2013 0:00,45,1
21932,12/17/2013 0:00,42,1
21348,12/11/2013 0:00,48,1
18537,12/6/2013 0:00,53,1
29131,12/10/2013 0:00,49,1
19367,12/22/2013 0:00,37,1
16190,12/3/2013 0:00,56,1
22868,12/13/2013 0:00,46,1
21992,12/28/2013 0:00,31,1
11215,12/15/2013 0:00,44,1
21517,12/1/2013 0:00,58,1
16496,12/25/2013 0:00,34,1
27591,12/21/2013 0:00,38,1
20017,12/25/2013 0:00,34,1
16957,12/21/2013 0:00,38,1
13794,12/12/2013 0:00,47,1
15268,12/12/2013 0:00,47,1
28195,12/5/2013 0:00,54,1
22636,12/23/2013 0:00,36,1
28046,12/13/2013 0:00,46,1
13651,12/20/2013 0:00,39,1
17979,12/22/2013 0:00,37,1
15580,12/13/2013 0:00,46,1
11487,12/15/2013 0:00,44,1
13462,12/5/2013 0:00,54,1
19453,12/14/2013 0:00,45,1
15125,12/4/2013 0:00,55,1
13024,12/1/2013 0:00,58,1
18998,12/6/2013 0:00,53,1
15062,12/20/2013 0:00,39,1
13728,12/26/2013 0:00,33,1
24597,12/11/2013 0:00,48,1
21929,12/5/2013 0:00,54,1
16725,12/9/2013 0:00,50,1
24926,12/24/2013 0:00,35,1
23074,12/6/2013 0:00,53,1
11252,12/18/2013 0:00,41,1
21537,12/9/2013 0:00,50,1
13668,12/7/2013 0:00,52,1
15503,12/8/2013 0:00,51,1
23057,12/22/2013 0:00,37,1
20223,12/28/2013 0:00,31,1
13276,12/4/2013 0:00,55,1
22370,12/26/2013 0:00,33,1
11942,12/19/2013 0:00,40,1
19124,12/24/2013 0:00,35,1
14026,12/9/2013 0:00,50,1
18560,12/5/2013 0:00,54,1
27717,12/4/2013 0:00,55,1
26589,12/4/2013 0:00,55,1
26194,12/6/2013 0:00,53,1
15815,12/25/2013 0:00,34,1
28155,12/4/2013 0:00,55,1
22619,12/12/2013 0:00,47,1
18434,12/27/2013 0:00,32,1
12646,12/31/2013 0:00,28,1
25367,12/29/2013 0:00,30,1
19908,12/24/2013 0:00,35,1
15440,12/25/2013 0:00,34,1
12148,12/30/2013 0:00,29,1
18497,12/10/2013 0:00,49,1
21414,12/26/2013 0:00,33,1
18620,12/15/2013 0:00,44,1
22241,12/11/2013 0:00,48,1
27860,12/21/2013 0:00,38,1
14813,12/14/2013 0:00,45,1
21305,12/19/2013 0:00,40,1
21975,12/28/2013 0:00,31,1
27714,12/12/2013 0:00,47,1
18812,12/31/2013 0:00,28,1
26303,12/28/2013 0:00,31,1
19456,12/20/2013 0:00,39,1
22058,12/1/2013 0:00,58,1
18437,12/3/2013 0:00,56,1
21142,12/22/2013 0:00,37,1
16270,12/2/2013 0:00,57,1
18457,12/7/2013 0:00,52,1
22988,12/6/2013 0:00,53,1
26924,12/21/2013 0:00,38,1
16559,12/23/2013 0:00,36,1
13110,12/5/2013 0:00,54,1
11667,12/19/2013 0:00,40,1
21577,12/3/2013 0:00,56,1
13565,12/21/2013 0:00,38,1
28885,12/1/2013 0:00,58,1
16685,12/10/2013 0:00,49,1
16167,12/18/2013 0:00,41,1
21185,12/31/2013 0:00,28,1
15477,12/14/2013 0:00,45,1
11965,12/1/2013 0:00,58,1
28759,12/27/2013 0:00,32,1
23114,12/10/2013 0:00,49,1
11902,12/29/2013 0:00,30,1
28132,12/5/2013 0:00,54,1
18394,12/16/2013 0:00,43,1
16230,12/18/2013 0:00,41,1
20558,12/12/2013 0:00,47,1
19476,12/9/2013 0:00,50,1
14567,12/6/2013 0:00,53,1
24385,12/22/2013 0:00,37,1
27694,12/18/2013 0:00,41,1
24056,12/1/2013 0:00,58,1
27302,12/13/2013 0:00,46,1
11650,12/17/2013 0:00,42,1
20747,12/4/2013 0:00,55,1
11086,12/21/2013 0:00,38,1
11919,12/21/2013 0:00,38,1
20575,12/15/2013 0:00,44,1
16748,12/8/2013 0:00,51,1
13957,12/21/2013 0:00,38,1
15523,12/26/2013 0:00,33,1
28899,12/25/2013 0:00,34,1
20807,12/28/2013 0:00,31,1
25135,12/2/2013 0:00,57,1
18643,12/11/2013 0:00,48,1
22221,12/14/2013 0:00,45,1
18832,12/12/2013 0:00,47,1
27817,12/17/2013 0:00,42,1
13754,12/18/2013 0:00,41,1
12875,12/12/2013 0:00,47,1
26297,12/21/2013 0:00,38,1
11856,12/31/2013 0:00,28,1
14020,12/10/2013 0:00,49,1
28713,12/13/2013 0:00,46,1
19287,12/25/2013 0:00,34,1
20100,12/19/2013 0:00,40,1
26549,12/5/2013 0:00,54,1
26426,12/5/2013 0:00,54,1
18849,12/3/2013 0:00,56,1
13645,12/16/2013 0:00,43,1
13545,12/12/2013 0:00,47,1
17767,12/15/2013 0:00,44,1
26280,12/19/2013 0:00,40,1
13751,12/27/2013 0:00,32,1
15872,12/15/2013 0:00,44,1
13797,12/30/2013 0:00,29,1
25636,12/10/2013 0:00,49,1
22218,12/24/2013 0:00,35,1
25590,12/12/2013 0:00,47,1
26755,12/14/2013 0:00,45,1
14252,12/20/2013 0:00,39,1
23884,12/28/2013 0:00,31,1
21497,12/8/2013 0:00,51,1
11418,12/17/2013 0:00,42,1
19055,12/10/2013 0:00,49,1
16499,12/23/2013 0:00,36,1
28275,12/15/2013 0:00,44,1
15334,12/27/2013 0:00,32,1
20744,12/6/2013 0:00,53,1
13997,12/25/2013 0:00,34,1
14621,12/20/2013 0:00,39,1
11143,12/19/2013 0:00,40,1
15471,12/2/2013 0:00,57,1
20552,12/3/2013 0:00,56,1
16616,12/5/2013 0:00,54,1
15531,12/19/2013 0:00,40,1
15846,12/15/2013 0:00,44,1
28581,12/2/2013 0:00,57,1
18388,12/19/2013 0:00,40,1
14950,12/17/2013 0:00,42,1
13934,12/6/2013 0:00,53,1
22713,12/25/2013 0:00,34,1
19404,12/25/2013 0:00,34,1
28750,12/23/2013 0:00,36,1
28438,12/4/2013 0:00,55,1
13118,12/23/2013 0:00,36,1
22149,12/30/2013 0:00,29,1
18528,12/5/2013 0:00,54,1
27731,12/12/2013 0:00,47,1
26918,12/9/2013 0:00,50,1
22195,12/3/2013 0:00,56,1
12477,12/9/2013 0:00,50,1
23669,12/19/2013 0:00,40,1
20569,12/13/2013 0:00,46,1
11203,12/11/2013 0:00,48,1
18511,12/15/2013 0:00,44,1
27024,12/13/2013 0:00,46,1
19387,12/19/2013 0:00,40,1
14827,12/11/2013 0:00,48,1
18465,12/18/2013 0:00,41,1
24376,12/7/2013 0:00,52,1
16347,12/22/2013 0:00,37,1
21926,12/8/2013 0:00,51,1
27187,12/16/2013 0:00,43,1
20695,12/25/2013 0:00,34,1
23400,12/16/2013 0:00,43,1
19942,12/19/2013 0:00,40,1
14784,12/5/2013 0:00,54,1
20483,12/24/2013 0:00,35,1
24671,12/11/2013 0:00,48,1
24333,12/2/2013 0:00,57,1
14781,12/15/2013 0:00,44,1
20469,12/17/2013 0:00,42,1
21774,12/12/2013 0:00,47,1
13035,12/1/2013 0:00,58,1
23612,12/12/2013 0:00,47,1
26560,12/1/2013 0:00,58,1
21385,12/18/2013 0:00,41,1
13725,12/20/2013 0:00,39,1
18322,12/20/2013 0:00,39,1
16052,12/25/2013 0:00,34,1
15620,12/7/2013 0:00,52,1
16636,12/10/2013 0:00,49,1
18631,12/4/2013 0:00,55,1
25464,12/19/2013 0:00,40,1
19321,12/1/2013 0:00,58,1
16573,12/17/2013 0:00,42,1
24296,12/1/2013 0:00,58,1
19384,12/21/2013 0:00,38,1
20011,12/23/2013 0:00,36,1
27934,12/13/2013 0:00,46,1
25770,12/24/2013 0:00,35,1
11661,12/14/2013 0:00,45,1
22238,12/27/2013 0:00,32,1
20901,12/9/2013 0:00,50,1
25587,12/24/2013 0:00,35,1
25000,12/13/2013 0:00,46,1
17097,12/5/2013 0:00,54,1
24356,12/22/2013 0:00,37,1
18783,12/26/2013 0:00,33,1
27705,12/2/2013 0:00,57,1
18860,12/6/2013 0:00,53,1
22318,12/26/2013 0:00,33,1
22836,12/8/2013 0:00,51,1
15010,12/23/2013 0:00,36,1
11827,12/9/2013 0:00,50,1
19032,12/13/2013 0:00,46,1
11724,12/14/2013 0:00,45,1
27871,12/23/2013 0:00,36,1
18279,12/11/2013 0:00,48,1
20532,12/9/2013 0:00,50,1
13765,12/28/2013 0:00,31,1
18156,12/25/2013 0:00,34,1
14100,12/6/2013 0:00,53,1
17323,12/15/2013 0:00,44,1
14698,12/12/2013 0:00,47,1
13536,12/21/2013 0:00,38,1
14638,12/18/2013 0:00,41,1
16599,12/19/2013 0:00,40,1
25458,12/21/2013 0:00,38,1
14764,12/7/2013 0:00,52,1
25584,12/12/2013 0:00,47,1
16988,12/1/2013 0:00,58,1
25063,12/5/2013 0:00,54,1
26921,12/9/2013 0:00,50,1
13702,12/4/2013 0:00,55,1
12145,12/31/2013 0:00,28,1
18262,12/23/2013 0:00,36,1
23881,12/1/2013 0:00,58,1
28103,12/12/2013 0:00,47,1
27685,12/13/2013 0:00,46,1
14346,12/1/2013 0:00,58,1
24880,12/18/2013 0:00,41,1
17509,12/10/2013 0:00,49,1
24542,12/3/2013 0:00,56,1
24402,12/18/2013 0:00,41,1
14163,12/4/2013 0:00,55,1
25693,12/13/2013 0:00,46,1
11246,12/20/2013 0:00,39,1
27070,12/20/2013 0:00,39,1
16210,12/16/2013 0:00,43,1
13482,12/7/2013 0:00,52,1
28693,12/14/2013 0:00,45,1
19848,12/20/2013 0:00,39,1
22201,12/9/2013 0:00,50,1
12314,12/28/2013 0:00,31,1
25596,12/17/2013 0:00,42,1
17332,12/12/2013 0:00,47,1
27697,12/7/2013 0:00,52,1
14690,12/20/2013 0:00,39,1
21308,12/9/2013 0:00,50,1
21431,12/26/2013 0:00,33,1
12895,12/2/2013 0:00,57,1
18789,12/21/2013 0:00,38,1
24239,12/2/2013 0:00,57,1
16917,12/9/2013 0:00,50,1
27986,12/9/2013 0:00,50,1
28527,12/21/2013 0:00,38,1
22908,12/6/2013 0:00,53,1
13021,12/6/2013 0:00,53,1
22413,12/23/2013 0:00,36,1
23887,12/3/2013 0:00,56,1
26051,12/25/2013 0:00,34,1
15566,12/7/2013 0:00,52,1
27863,12/18/2013 0:00,41,1
15520,12/16/2013 0:00,43,1
24488,12/22/2013 0:00,37,1
21262,12/6/2013 0:00,53,1
20893,12/12/2013 0:00,47,1
21434,12/26/2013 0:00,33,1
26652,12/16/2013 0:00,43,1
11369,12/27/2013 0:00,32,1
13533,12/8/2013 0:00,51,1
15634,12/2/2013 0:00,57,1
28756,12/3/2013 0:00,56,1
22845,12/26/2013 0:00,33,1
12666,12/29/2013 0:00,30,1
23827,12/4/2013 0:00,55,1
15122,12/14/2013 0:00,45,1
18500,12/11/2013 0:00,48,1
28464,12/13/2013 0:00,46,1
19098,12/12/2013 0:00,47,1
26300,12/4/2013 0:00,55,1
26283,12/17/2013 0:00,42,1
22905,12/25/2013 0:00,34,1
25072,12/18/2013 0:00,41,1
17687,12/5/2013 0:00,54,1
18514,12/7/2013 0:00,52,1
12128,12/4/2013 0:00,55,1
16350,12/23/2013 0:00,36,1
18271,12/24/2013 0:00,35,1
13648,12/22/2013 0:00,37,1
26406,12/17/2013 0:00,42,1
23489,12/25/2013 0:00,34,1
29446,12/1/2013 0:00,58,1
14816,12/9/2013 0:00,50,1
19267,12/15/2013 0:00,44,1
11315,12/17/2013 0:00,42,1
13542,12/3/2013 0:00,56,1
17091,12/19/2013 0:00,40,1
25604,12/17/2013 0:00,42,1
19885,12/29/2013 0:00,30,1
11372,12/14/2013 0:00,45,1
22235,12/19/2013 0:00,40,1
13928,12/11/2013 0:00,48,1
29374,12/2/2013 0:00,57,1
19318,12/12/2013 0:00,47,1
16639,12/19/2013 0:00,40,1
18428,12/8/2013 0:00,51,1
16530,12/1/2013 0:00,58,1
19447,12/2/2013 0:00,57,1
11166,12/6/2013 0:00,53,1
12139,12/20/2013 0:00,39,1
26646,12/12/2013 0:00,47,1
24482,12/15/2013 0:00,44,1
18508,12/13/2013 0:00,46,1
17967,12/28/2013 0:00,31,1
16493,12/20/2013 0:00,39,1
27854,12/2/2013 0:00,57,1
24937,12/3/2013 0:00,56,1
23878,12/7/2013 0:00,52,1
18720,12/24/2013 0:00,35,1
18611,12/5/2013 0:00,54,1
20592,12/15/2013 0:00,44,1
18803,12/6/2013 0:00,53,1
20131,12/26/2013 0:00,33,1
13184,12/3/2013 0:00,56,1
20904,12/31/2013 0:00,28,1
19132,12/20/2013 0:00,39,1
19006,12/19/2013 0:00,40,1
18614,12/20/2013 0:00,39,1
22942,12/2/2013 0:00,57,1
26251,12/12/2013 0:00,47,1
14034,12/9/2013 0:00,50,1
18863,12/20/2013 0:00,39,1
20778,12/27/2013 0:00,32,1
29245,12/4/2013 0:00,55,1
24147,12/19/2013 0:00,40,1
28083,12/25/2013 0:00,34,1
21591,12/22/2013 0:00,37,1
22816,12/13/2013 0:00,46,1
11432,12/25/2013 0:00,34,1
16387,12/19/2013 0:00,40,1
12311,12/21/2013 0:00,38,1
28289,12/16/2013 0:00,43,1
24336,12/18/2013 0:00,41,1
25687,12/6/2013 0:00,53,1
13470,12/20/2013 0:00,39,1
15119,12/12/2013 0:00,47,1
18866,12/12/2013 0:00,47,1
19301,12/16/2013 0:00,43,1
18173,12/5/2013 0:00,54,1
19364,12/1/2013 0:00,58,1
15056,12/1/2013 0:00,58,1
13974,12/1/2013 0:00,58,1
24731,12/4/2013 0:00,55,1
27330,12/27/2013 0:00,32,1
13390,12/30/2013 0:00,29,1
22797,12/20/2013 0:00,39,1
18993,12/8/2013 0:00,51,1
15412,12/8/2013 0:00,51,1
26819,12/15/2013 0:00,44,1
18406,12/24/2013 0:00,35,1
11685,12/13/2013 0:00,46,1
15475,12/27/2013 0:00,32,1
21924,12/26/2013 0:00,33,1
27895,12/15/2013 0:00,44,1
15538,12/19/2013 0:00,40,1
12790,12/13/2013 0:00,46,1
17808,12/15/2013 0:00,44,1
27589,12/1/2013 0:00,58,1
19282,12/13/2013 0:00,46,1
25376,12/7/2013 0:00,52,1
18117,12/23/2013 0:00,36,1
15060,12/29/2013 0:00,30,1
22199,12/9/2013 0:00,50,1
18286,12/4/2013 0:00,55,1
11974,12/5/2013 0:00,54,1
27958,12/16/2013 0:00,43,1
26146,12/12/2013 0:00,47,1
24841,12/17/2013 0:00,42,1
11253,12/3/2013 0:00,56,1
12959,12/29/2013 0:00,30,1
13726,12/13/2013 0:00,46,1
13955,12/15/2013 0:00,44,1
24134,12/17/2013 0:00,42,1
18177,12/9/2013 0:00,50,1
19222,12/12/2013 0:00,47,1
27712,12/26/2013 0:00,33,1
28525,12/23/2013 0:00,36,1
16182,12/19/2013 0:00,40,1
21386,12/26/2013 0:00,33,1
26653,12/1/2013 0:00,58,1
21738,12/4/2013 0:00,55,1
11851,12/5/2013 0:00,54,1
25067,12/23/2013 0:00,36,1
16554,12/15/2013 0:00,44,1
24592,12/7/2013 0:00,52,1
22279,12/4/2013 0:00,55,1
28771,12/26/2013 0:00,33,1
15472,12/16/2013 0:00,43,1
26587,12/20/2013 0:00,39,1
14888,12/6/2013 0:00,53,1
19156,12/8/2013 0:00,51,1
12478,12/30/2013 0:00,29,1
13537,12/22/2013 0:00,37,1
22196,12/4/2013 0:00,55,1
18744,12/23/2013 0:00,36,1
22923,12/28/2013 0:00,31,1
13036,12/4/2013 0:00,55,1
18867,12/3/2013 0:00,56,1
23799,12/12/2013 0:00,47,1
28190,12/4/2013 0:00,55,1
16288,12/10/2013 0:00,49,1
18532,12/16/2013 0:00,43,1
17058,12/10/2013 0:00,49,1
12730,12/22/2013 0:00,37,1
25502,12/15/2013 0:00,44,1
24028,12/23/2013 0:00,36,1
16305,12/14/2013 0:00,45,1
18578,12/10/2013 0:00,49,1
16657,12/6/2013 0:00,53,1
26129,12/16/2013 0:00,43,1
14187,12/7/2013 0:00,52,1
13646,12/5/2013 0:00,54,1
15661,12/3/2013 0:00,56,1
17825,12/13/2013 0:00,46,1
21532,12/23/2013 0:00,36,1
15575,12/8/2013 0:00,51,1
15621,12/24/2013 0:00,35,1
24234,12/11/2013 0:00,48,1
25585,12/26/2013 0:00,33,1
15867,12/13/2013 0:00,46,1
18386,12/10/2013 0:00,49,1
27042,12/11/2013 0:00,48,1
13666,12/5/2013 0:00,54,1
17304,12/29/2013 0:00,30,1
19322,12/9/2013 0:00,50,1
26567,12/1/2013 0:00,58,1
14055,12/28/2013 0:00,31,1
21824,12/10/2013 0:00,49,1
16159,12/23/2013 0:00,36,1
18615,12/13/2013 0:00,46,1
28296,12/12/2013 0:00,47,1
11001,12/10/2013 0:00,49,1
16033,12/27/2013 0:00,32,1
20659,12/25/2013 0:00,34,1
28751,12/21/2013 0:00,38,1
16348,12/23/2013 0:00,36,1
28250,12/3/2013 0:00,56,1
15077,12/19/2013 0:00,40,1
26916,12/28/2013 0:00,31,1
21506,12/18/2013 0:00,41,1
13792,12/22/2013 0:00,37,1
18512,12/6/2013 0:00,53,1
28422,12/17/2013 0:00,42,1
25694,12/1/2013 0:00,58,1
29441,12/25/2013 0:00,34,1
27483,12/15/2013 0:00,44,1
24692,12/20/2013 0:00,39,1
21054,12/13/2013 0:00,46,1
11877,12/28/2013 0:00,31,1
16660,12/12/2013 0:00,47,1
16268,12/15/2013 0:00,44,1
17493,12/12/2013 0:00,47,1
29395,12/5/2013 0:00,54,1
17178,12/16/2013 0:00,43,1
26524,12/19/2013 0:00,40,1
23218,12/15/2013 0:00,44,1
18827,12/27/2013 0:00,32,1
18781,12/26/2013 0:00,33,1
24237,12/15/2013 0:00,44,1
18887,12/27/2013 0:00,32,1
21429,12/18/2013 0:00,41,1
21927,12/24/2013 0:00,35,1
11940,12/25/2013 0:00,34,1
23009,12/6/2013 0:00,53,1
24254,12/26/2013 0:00,33,1
16471,12/3/2013 0:00,56,1
22634,12/23/2013 0:00,36,1
12916,12/7/2013 0:00,52,1
14244,12/20/2013 0:00,39,1
13022,12/9/2013 0:00,50,1
20716,12/10/2013 0:00,49,1
17201,12/24/2013 0:00,35,1
16637,12/9/2013 0:00,50,1
26547,12/3/2013 0:00,56,1
19365,12/21/2013 0:00,38,1
27898,12/13/2013 0:00,46,1
18160,12/13/2013 0:00,46,1
17642,12/13/2013 0:00,46,1
25591,12/25/2013 0:00,34,1
28193,12/21/2013 0:00,38,1
27629,12/30/2013 0:00,29,1
18283,12/31/2013 0:00,28,1
14725,12/9/2013 0:00,50,1
15103,12/4/2013 0:00,55,1
21154,12/5/2013 0:00,54,1
12810,12/1/2013 0:00,58,1
22943,12/16/2013 0:00,43,1
22110,12/24/2013 0:00,35,1
15727,12/5/2013 0:00,54,1
16560,12/24/2013 0:00,35,1
13643,12/2/2013 0:00,57,1
25545,12/26/2013 0:00,33,1
21672,12/26/2013 0:00,33,1
20905,12/19/2013 0:00,40,1
20576,12/3/2013 0:00,56,1
18412,12/20/2013 0:00,39,1
13958,12/3/2013 0:00,56,1
15432,12/4/2013 0:00,55,1
19239,12/20/2013 0:00,39,1
19823,12/3/2013 0:00,56,1
15495,12/29/2013 0:00,30,1
18051,12/2/2013 0:00,57,1
19133,12/11/2013 0:00,48,1
15887,12/25/2013 0:00,34,1
23802,12/3/2013 0:00,56,1
14974,12/21/2013 0:00,38,1
18804,12/16/2013 0:00,43,1
26298,12/7/2013 0:00,52,1
23427,12/4/2013 0:00,55,1
18426,12/25/2013 0:00,34,1
23882,12/11/2013 0:00,48,1
27818,12/27/2013 0:00,32,1
21280,12/10/2013 0:00,49,1
18363,12/20/2013 0:00,39,1
16497,12/10/2013 0:00,49,1
22800,12/8/2013 0:00,51,1
18864,12/5/2013 0:00,54,1
13972,12/25/2013 0:00,34,1
27881,12/16/2013 0:00,43,1
13580,12/27/2013 0:00,32,1
24400,12/15/2013 0:00,44,1
22236,12/27/2013 0:00,32,1
22926,12/17/2013 0:00,42,1
24337,12/16/2013 0:00,43,1
28273,12/22/2013 0:00,37,1
19617,12/22/2013 0:00,37,1
12043,12/13/2013 0:00,46,1
13125,12/20/2013 0:00,39,1
15807,12/13/2013 0:00,46,1
19053,12/13/2013 0:00,46,1
20762,12/15/2013 0:00,44,1
29418,12/22/2013 0:00,37,1
17516,12/25/2013 0:00,34,1
13755,12/3/2013 0:00,56,1
22245,12/8/2013 0:00,51,1
27635,12/15/2013 0:00,44,1
12544,12/21/2013 0:00,38,1
22829,12/5/2013 0:00,54,1
27927,12/24/2013 0:00,35,1
20665,12/12/2013 0:00,47,1
19314,12/21/2013 0:00,38,1
22537,12/14/2013 0:00,45,1
28617,12/17/2013 0:00,42,1
24472,12/16/2013 0:00,43,1
25700,12/14/2013 0:00,45,1
13111,12/6/2013 0:00,53,1
22016,12/25/2013 0:00,34,1
18561,12/27/2013 0:00,32,1
25577,12/26/2013 0:00,33,1
26355,12/4/2013 0:00,55,1
23713,12/19/2013 0:00,40,1
14227,12/12/2013 0:00,47,1
19119,12/14/2013 0:00,45,1
18280,12/22/2013 0:00,37,1
12870,12/13/2013 0:00,46,1
25047,12/1/2013 0:00,58,1
16806,12/7/2013 0:00,52,1
14682,12/6/2013 0:00,53,1
19597,12/30/2013 0:00,29,1
15787,12/12/2013 0:00,47,1
13623,12/18/2013 0:00,41,1
11310,12/24/2013 0:00,35,1
29375,12/25/2013 0:00,34,1
15850,12/11/2013 0:00,48,1
14164,12/5/2013 0:00,54,1
26295,12/3/2013 0:00,56,1
16262,12/13/2013 0:00,46,1
16308,12/23/2013 0:00,36,1
19302,12/9/2013 0:00,50,1
23885,12/22/2013 0:00,37,1
24967,12/30/2013 0:00,29,1
26441,12/22/2013 0:00,37,1
26215,12/26/2013 0:00,33,1
25090,12/10/2013 0:00,49,1
13514,12/3/2013 0:00,56,1
26126,12/11/2013 0:00,48,1
23301,12/16/2013 0:00,43,1
21735,12/27/2013 0:00,32,1
22803,12/20/2013 0:00,39,1
22817,12/13/2013 0:00,46,1
12830,12/27/2013 0:00,32,1
12893,12/14/2013 0:00,45,1
13975,12/18/2013 0:00,41,1
27208,12/25/2013 0:00,34,1
20012,12/8/2013 0:00,51,1
25279,12/23/2013 0:00,36,1
22007,12/10/2013 0:00,49,1
11170,12/29/2013 0:00,30,1
26461,12/31/2013 0:00,28,1
18432,12/7/2013 0:00,52,1
18263,12/4/2013 0:00,55,1
15973,12/3/2013 0:00,56,1
16726,12/26/2013 0:00,33,1
16620,12/3/2013 0:00,56,1
11230,12/9/2013 0:00,50,1
28565,12/24/2013 0:00,35,1
19305,12/12/2013 0:00,47,1
19952,12/9/2013 0:00,50,1
26922,12/3/2013 0:00,56,1
16053,12/23/2013 0:00,36,1
26919,12/13/2013 0:00,46,1
18429,12/9/2013 0:00,50,1
24586,12/27/2013 0:00,32,1
12641,12/2/2013 0:00,57,1
13182,12/6/2013 0:00,53,1
20364,12/21/2013 0:00,38,1
17510,12/18/2013 0:00,41,1
14038,12/17/2013 0:00,42,1
20490,12/30/2013 0:00,29,1
19385,12/1/2013 0:00,58,1
26647,12/5/2013 0:00,54,1
29421,12/2/2013 0:00,57,1
15804,12/14/2013 0:00,45,1
25571,12/17/2013 0:00,42,1
16494,12/16/2013 0:00,43,1
20736,12/21/2013 0:00,38,1
11556,12/21/2013 0:00,38,1
24291,12/9/2013 0:00,50,1
16923,12/6/2013 0:00,53,1
24560,12/20/2013 0:00,39,1
12532,12/24/2013 0:00,35,1
25934,12/30/2013 0:00,29,1
21045,12/3/2013 0:00,56,1
19840,12/28/2013 0:00,31,1
15449,12/27/2013 0:00,32,1
23870,12/21/2013 0:00,38,1
18818,12/20/2013 0:00,39,1
27471,12/26/2013 0:00,33,1
20936,12/26/2013 0:00,33,1
19004,12/27/2013 0:00,32,1
21752,12/5/2013 0:00,54,1
12778,12/20/2013 0:00,39,1
28244,12/13/2013 0:00,46,1
24308,12/26/2013 0:00,33,1
15240,12/11/2013 0:00,48,1
20670,12/16/2013 0:00,43,1
28636,12/26/2013 0:00,33,1
24245,12/18/2013 0:00,41,1
20607,12/15/2013 0:00,44,1
18443,12/17/2013 0:00,42,1
21297,12/16/2013 0:00,43,1
18941,12/25/2013 0:00,34,1
25499,12/3/2013 0:00,56,1
27660,12/24/2013 0:00,35,1
16671,12/13/2013 0:00,46,1
12973,12/24/2013 0:00,35,1
17579,12/9/2013 0:00,50,1
14493,12/5/2013 0:00,54,1
11791,12/1/2013 0:00,58,1
22860,12/25/2013 0:00,34,1
21509,12/22/2013 0:00,37,1
25777,12/5/2013 0:00,54,1
18515,12/15/2013 0:00,44,1
13311,12/25/2013 0:00,34,1
16351,12/3/2013 0:00,56,1
19319,12/22/2013 0:00,37,1
21311,12/26/2013 0:00,33,1
16073,12/12/2013 0:00,47,1
11510,12/26/2013 0:00,33,1
12592,12/7/2013 0:00,52,1
16276,12/12/2013 0:00,47,1
18944,12/19/2013 0:00,40,1
16027,12/5/2013 0:00,54,1
28868,12/24/2013 0:00,35,1
18881,12/23/2013 0:00,36,1
16966,12/17/2013 0:00,42,1
12011,12/15/2013 0:00,44,1
14049,12/20/2013 0:00,39,1
21921,12/14/2013 0:00,45,1
23913,12/30/2013 0:00,29,1
11619,12/2/2013 0:00,57,1
13548,12/27/2013 0:00,32,1
13156,12/27/2013 0:00,32,1
14490,12/4/2013 0:00,55,1
21437,12/23/2013 0:00,36,1
14991,12/9/2013 0:00,50,1
18566,12/15/2013 0:00,44,1
27912,12/19/2013 0:00,40,1
11682,12/9/2013 0:00,50,1
18878,12/1/2013 0:00,58,1
28224,12/14/2013 0:00,45,1
28888,12/18/2013 0:00,41,1
13700,12/26/2013 0:00,33,1
14533,12/30/2013 0:00,29,1
16940,12/26/2013 0:00,33,1
15466,12/6/2013 0:00,53,1
18091,12/5/2013 0:00,54,1
22253,12/28/2013 0:00,31,1
22207,12/27/2013 0:00,32,1
26644,12/17/2013 0:00,42,1
29240,12/20/2013 0:00,39,1
23896,12/15/2013 0:00,44,1
18463,12/2/2013 0:00,57,1
15546,12/18/2013 0:00,41,1
12841,12/18/2013 0:00,41,1
11845,12/9/2013 0:00,50,1
28118,12/22/2013 0:00,37,1
16757,12/31/2013 0:00,28,1
21148,12/7/2013 0:00,52,1
16820,12/9/2013 0:00,50,1
18337,12/3/2013 0:00,56,1
20564,12/5/2013 0:00,54,1
